,oid,category
9394,282876503,motosport
9395,466189918,football
9397,979376404,extreme
9398,154620504,athletics
9399,245680408,martial_arts
9400,219875603,basketball
9401,254914715,volleyball
9402,770457906,volleyball
9403,938672803,athletics
9404,682407200,extreme
9406,712883511,martial_arts
9407,682407200,autosport
9408,811403701,winter_sport
9410,247829135,volleyball
9412,606886336,motosport
9415,632988709,motosport
9416,691196826,hockey
9418,362038305,extreme
9420,842595938,basketball
9421,165244818,football
9422,123458214,winter_sport
9425,901695604,winter_sport
9426,234810038,esport
9427,33521505,volleyball
9428,767339919,autosport
9430,742197116,tennis
9433,429288632,volleyball
9434,174120533,volleyball
9436,971344832,hockey
9437,716670416,football
9438,234253423,extreme
9439,29087925,tennis
9441,89635319,volleyball
9442,692941415,tennis
9443,356229300,volleyball
9445,877712607,winter_sport
9446,577746628,hockey
9448,198786439,motosport
9451,911780335,martial_arts
9452,294739001,volleyball
9453,916932407,basketball
9454,435066337,volleyball
9455,381517915,tennis
9456,122842434,motosport
9457,520171005,football
9458,517616537,autosport
9459,542970915,tennis
9460,881761926,football
9463,363011237,esport
9467,519393417,extreme
9468,511045128,autosport
9469,801253637,boardgames
9472,653660801,winter_sport
9473,722797307,tennis
9474,220544713,volleyball
9475,401762737,autosport
9476,575415307,winter_sport
9477,268602925,volleyball
9478,394507726,esport
9480,188595930,autosport
9481,120860807,athletics
9482,554812531,esport
9483,661807414,boardgames
9484,670818517,athletics
9486,626123703,boardgames
9487,441420522,hockey
9488,558547621,hockey
9489,713499939,tennis
9492,597076427,tennis
9493,378940814,motosport
9496,548889408,boardgames
9497,572123918,volleyball
9499,980030133,tennis
9500,691699936,martial_arts
9502,78410435,martial_arts
9505,965112735,boardgames
9506,291959212,tennis
9507,632576821,motosport
9508,182965603,volleyball
9511,830464415,tennis
9513,793527036,martial_arts
9514,441807829,extreme
9515,472102715,esport
9516,231379431,basketball
9517,514876428,hockey
9518,949871830,volleyball
9519,519137722,hockey
9520,424965336,esport
9521,214775512,tennis
9522,198786439,motosport
9523,724575310,athletics
9525,58828435,basketball
9527,11907137,winter_sport
9531,495993616,autosport
9533,806134921,martial_arts
9535,461748703,esport
9538,767339919,autosport
9540,515163906,basketball
9542,26974626,winter_sport
9543,370655126,tennis
9545,699350627,boardgames
9547,85626610,boardgames
9548,549731702,motosport
9549,324968820,football
9550,901640937,extreme
9551,36443103,football
9554,718265512,football
9555,162043401,tennis
9557,653660801,athletics
9558,580528518,volleyball
9559,207974133,extreme
9560,263714124,extreme
9562,721281612,tennis
9563,773806324,winter_sport
9565,214283216,football
9566,158241534,winter_sport
9567,929177628,winter_sport
9568,175569918,hockey
9570,704972525,motosport
9571,232338336,hockey
9572,992511734,hockey
9573,38686015,autosport
9574,102717338,martial_arts
9575,933468212,esport
9576,573474327,hockey
9579,114597920,athletics
9580,504207431,winter_sport
9582,152027915,tennis
9583,965112735,boardgames
9584,779943838,motosport
9585,148389602,basketball
9589,970656307,football
9592,436338111,winter_sport
9593,175060434,autosport
9594,755703839,esport
9596,432727237,martial_arts
9597,392205005,martial_arts
9598,830580618,hockey
9600,300698829,autosport
9602,608221321,hockey
9604,381764623,esport
9605,493329800,basketball
9606,793527036,martial_arts
9607,469734025,tennis
9608,798486938,athletics
9610,986135626,esport
9611,943529000,martial_arts
9612,541034335,boardgames
9613,51478403,winter_sport
9614,193966605,boardgames
9615,656137117,martial_arts
9616,363280212,tennis
9617,582543434,autosport
9618,334504900,hockey
9619,449704704,volleyball
9620,999361308,tennis
9621,494399433,motosport
9624,7087528,motosport
9625,734377410,martial_arts
9626,189715923,autosport
9629,523427029,motosport
9630,306975214,football
9631,349550918,extreme
9633,558583814,winter_sport
9634,58022005,boardgames
9635,849288127,volleyball
9636,731388718,esport
9637,940100410,motosport
9638,88199013,winter_sport
9639,695496003,martial_arts
9640,532050732,boardgames
9643,22036439,athletics
9644,95581827,winter_sport
9645,461578519,hockey
9646,369624024,basketball
9647,497868207,volleyball
9648,692248707,boardgames
9650,592032236,extreme
9651,69700733,autosport
9653,214775512,tennis
9655,972727229,winter_sport
9657,881714831,boardgames
9658,30987817,boardgames
9659,542970915,tennis
9660,152027915,tennis
9661,19978512,winter_sport
9663,854520310,autosport
9664,471648831,volleyball
9665,241306824,athletics
9667,50649411,boardgames
9668,165303039,winter_sport
9669,36132108,tennis
9670,568541621,martial_arts
9671,299159823,athletics
9672,114099424,esport
9673,200809628,hockey
9674,607849319,extreme
9675,379077831,boardgames
9676,839030107,football
9677,837411601,volleyball
9678,627689204,volleyball
9679,555337026,tennis
9681,871707112,autosport
9682,111216229,tennis
9686,850982633,boardgames
9688,397688731,martial_arts
9689,639255416,volleyball
9690,750123821,esport
9691,760769633,extreme
9693,692871434,boardgames
9694,630923338,esport
9695,834897309,volleyball
9696,421579134,tennis
9698,580901822,boardgames
9700,839901317,boardgames
9701,300698829,autosport
9704,342217239,esport
9705,332438024,esport
9708,602928630,athletics
9709,999374432,football
9710,903672538,tennis
9715,282161237,hockey
9716,381979729,winter_sport
9719,901212909,motosport
9720,332656608,athletics
9725,427405525,hockey
9726,368142822,autosport
9727,753726005,autosport
9728,657828704,extreme
9729,150273323,athletics
9730,324470724,motosport
9731,648536421,football
9732,159349224,hockey
9733,222647821,winter_sport
9734,998309713,esport
9736,553288426,martial_arts
9739,193979004,tennis
9741,31847117,winter_sport
9743,610608320,martial_arts
9745,527137328,football
9746,512892704,winter_sport
9747,294739001,volleyball
9748,106783719,athletics
9749,980421624,tennis
9750,576585801,hockey
9751,532050732,boardgames
9752,705520417,athletics
9753,752762421,hockey
9754,981950805,boardgames
9755,668748115,esport
9756,398887933,football
9757,552724006,tennis
9760,503286621,volleyball
9761,916952214,football
9762,471765201,boardgames
9763,574170137,football
9764,718731007,hockey
9766,551710300,boardgames
9767,663123629,motosport
9768,571238225,basketball
9769,456152915,football
9771,236809623,martial_arts
9772,592752039,football
9774,147606020,motosport
9776,436338111,winter_sport
9779,793483105,winter_sport
9783,118596635,tennis
9785,450783314,winter_sport
9786,421797403,football
9787,647706002,motosport
9788,603928716,basketball
9789,989301701,winter_sport
9790,290484631,winter_sport
9792,913398708,winter_sport
9793,4581701,basketball
9795,762195413,athletics
9798,474448617,esport
9799,595894929,basketball
9801,372619507,martial_arts
9803,232405230,autosport
9804,82359035,autosport
9806,18929926,basketball
9808,982877726,extreme
9810,772796121,winter_sport
9813,280451535,boardgames
9814,95651911,autosport
9815,942291028,autosport
9819,514263414,volleyball
9820,823965717,boardgames
9821,930432020,football
9822,657659221,boardgames
9823,389639538,extreme
9825,463497816,autosport
9826,769374336,basketball
9828,52704700,extreme
9829,106586209,football
9831,780087912,esport
9832,804059534,basketball
9835,346979937,winter_sport
9836,540326921,boardgames
9838,909638205,esport
9841,640851311,martial_arts
9842,232338336,winter_sport
9843,120129717,boardgames
9848,633722524,esport
9850,875961536,volleyball
9852,686416229,athletics
9854,28225423,hockey
9855,821566411,winter_sport
9856,123458214,winter_sport
9857,67744102,esport
9858,782971823,boardgames
9859,333629639,martial_arts
9860,869518006,autosport
9861,43669432,martial_arts
9862,299094039,basketball
9864,952343224,boardgames
9867,571488727,hockey
9870,982459907,motosport
9872,754440301,basketball
9873,278113722,esport
9874,249455008,boardgames
9877,110567026,athletics
9879,409398311,hockey
9880,198786439,motosport
9881,310405313,boardgames
9885,208349037,winter_sport
9886,30987817,boardgames
9892,511045128,autosport
9894,29843836,martial_arts
9896,551269718,volleyball
9898,295520434,martial_arts
9899,17142414,autosport
9901,400318329,hockey
9903,792993723,autosport
9904,58842105,motosport
9905,962409113,athletics
9906,781035303,esport
9908,411058433,volleyball
9910,760061830,extreme
9911,949245201,winter_sport
9912,341577834,boardgames
9917,972799138,esport
9918,235819036,volleyball
9920,771869717,basketball
9921,276303500,martial_arts
9924,759592926,tennis
9926,618178708,athletics
9927,753204021,basketball
9929,556172732,motosport
9930,554603131,football
9931,305659608,esport
9932,924380421,volleyball
9933,761417337,esport
9934,153599208,esport
9935,588665414,autosport
9936,277505118,football
9938,272409826,winter_sport
9939,991105434,volleyball
9940,998309713,esport
9943,873304510,winter_sport
9944,300238132,volleyball
9945,33521505,volleyball
9946,346300139,hockey
9947,85626610,boardgames
9948,677409936,boardgames
9949,5492000,boardgames
9951,607794406,martial_arts
9952,909250315,martial_arts
9953,282476217,basketball
9954,169782234,autosport
9955,732390927,athletics
9956,682574502,athletics
9958,692871434,boardgames
9959,868408610,autosport
9960,690672834,football
9961,105238323,motosport
9962,99316638,volleyball
9963,190675501,winter_sport
9964,491747007,football
9967,809112636,hockey
9968,713499939,tennis
9969,879836504,tennis
9970,988540723,martial_arts
9971,294997620,tennis
9972,907386212,football
9973,3174332,basketball
9974,815640829,martial_arts
9975,62850008,martial_arts
9977,798486938,athletics
9978,737880515,basketball
9979,626724033,autosport
9980,535511828,basketball
9982,657781511,boardgames
9983,712883511,martial_arts
9984,909146130,autosport
9986,137678818,motosport
9987,254358104,martial_arts
9989,310405313,boardgames
9990,347076136,hockey
9991,277201523,esport
9993,114039621,hockey
9995,897494439,football
9996,454456215,volleyball
9997,43776826,extreme
10000,527137328,football
10002,64418629,athletics
10003,577187937,martial_arts
10005,927384902,martial_arts
10006,282161237,hockey
10007,3469228,extreme
10008,165303039,winter_sport
10009,776359438,tennis
10010,421893322,tennis
10013,970656307,football
10016,909448138,athletics
10017,604360123,athletics
10020,143184126,athletics
10021,257167133,boardgames
10022,982459907,motosport
10023,88427238,extreme
10024,183300802,football
10025,278333026,martial_arts
10026,624254822,volleyball
10027,694630918,volleyball
10029,309347409,tennis
10032,810354239,autosport
10033,95651911,autosport
10034,880924214,tennis
10037,748139809,motosport
10038,881759832,athletics
10039,815092714,tennis
10042,645893435,motosport
10043,277343111,tennis
10044,53723411,hockey
10045,178335916,esport
10046,280451535,boardgames
10047,393386031,extreme
10048,979376404,extreme
10049,931808713,athletics
10050,46396337,boardgames
10052,958980903,athletics
10053,353081737,tennis
10054,677320621,tennis
10055,378764037,basketball
10056,487461304,tennis
10058,349384717,basketball
10059,609423004,motosport
10060,524426623,tennis
10062,975711134,esport
10063,400888203,extreme
10067,298821701,motosport
10069,653708801,extreme
10070,307712117,autosport
10071,734592127,athletics
10073,209915730,esport
10074,411058433,hockey
10076,429114239,extreme
10077,524977904,winter_sport
10079,282876503,motosport
10080,572692311,basketball
10082,503664137,volleyball
10084,456256906,volleyball
10086,520171005,football
10087,45822628,extreme
10088,369774809,basketball
10089,829014332,extreme
10092,12169210,extreme
10094,17950902,football
10098,481366031,tennis
10101,45918031,athletics
10102,656282637,football
10103,573230204,boardgames
10104,916357824,volleyball
10105,307022516,boardgames
10106,125722831,basketball
10107,77287639,hockey
10108,257082031,boardgames
10109,559217017,motosport
10111,191197220,tennis
10112,384129821,athletics
10113,947275916,tennis
10114,114597920,athletics
10115,588665414,autosport
10116,424793706,tennis
10117,704754304,martial_arts
10119,383306838,basketball
10120,556662305,tennis
10121,718936035,basketball
10123,969939508,tennis
10124,130522526,football
10127,33521505,volleyball
10128,635515629,tennis
10129,831798502,boardgames
10130,536209623,martial_arts
10132,439624909,volleyball
10133,996567419,volleyball
10134,488107817,winter_sport
10135,362008626,boardgames
10136,206039507,boardgames
10140,432727237,martial_arts
10142,293137810,volleyball
10143,584891828,motosport
10144,262629904,tennis
10145,735418021,tennis
10146,1622114,esport
10147,185046019,volleyball
10148,429186739,martial_arts
10149,805759210,extreme
10150,682574502,winter_sport
10152,253041238,autosport
10153,991437726,boardgames
10156,279369911,volleyball
10157,74229233,tennis
10158,118582030,autosport
10159,106783719,athletics
10160,792605429,tennis
10161,148389602,basketball
10163,604360123,athletics
10165,854520310,autosport
10168,474341536,winter_sport
10169,313873532,esport
10170,653139422,volleyball
10172,676903235,boardgames
10173,939633505,athletics
10174,606174933,basketball
10176,682574502,athletics
10177,487517418,volleyball
10181,723177305,volleyball
10182,137256429,autosport
10185,707684228,basketball
10186,172134431,autosport
10187,933536635,autosport
10188,416747616,motosport
10189,18474206,autosport
10190,294739001,volleyball
10191,432194902,martial_arts
10192,661402108,autosport
10193,726740926,basketball
10195,865319020,martial_arts
10196,737880515,basketball
10197,415903907,esport
10198,73983831,autosport
10199,590978210,volleyball
10200,705520417,athletics
10202,932162114,basketball
10203,325137301,athletics
10204,439735436,volleyball
10205,82411206,athletics
10208,441807829,extreme
10209,87688401,hockey
10212,632576821,motosport
10213,32734003,autosport
10216,449702027,basketball
10217,536757720,athletics
10219,47218323,athletics
10220,612806513,athletics
10221,304707108,athletics
10222,596237319,martial_arts
10223,118596635,tennis
10224,374161020,esport
10225,975407827,athletics
10226,529365418,boardgames
10227,320107038,hockey
10228,504207431,winter_sport
10230,704448708,winter_sport
10232,150717204,volleyball
10233,999112505,boardgames
10235,746261621,boardgames
10236,353081737,tennis
10238,861225637,volleyball
10239,223233218,winter_sport
10241,65274210,athletics
10242,770301717,basketball
10243,729232621,motosport
10244,394896621,esport
